parameters;5864;0.824627;0.501854;0.655888;0.505059;0.526454;0.118397
parameters;6005;0.903056;0.668904;0.277586;0.386707;0.391493;0.831097
parameters;5864;0.243001;0.123444;0.728307;0.648075;0.201217;0.848695
parameters;7280;0.0225564;0.105562;0.187979;0.360967;0.779658;0.719204
parameters;6696;0.666364;0.580969;0.351173;0.157154;0.292091;0.16911
parameters;5864;0.223697;0.671352;0.404765;0.88651;0.579362;0.341848
parameters;5864;0.43724;0.699639;0.834283;0.791982;0.849068;0.28222
parameters;5864;0.264662;0.169961;0.533532;0.0731837;0.998736;0.750171
parameters;5864;0.122221;0.1646;0.425107;0.773202;0.213568;0.433928
parameters;7280;0.0330772;0.929321;0.106043;0.266287;0.482049;0.79278
parameters;5864;0.257524;0.213916;0.282464;0.380628;0.208123;0.928528
parameters;6696;0.764064;0.616563;0.575853;0.356334;0.907848;0.197901
parameters;6360;0.114107;0.79114;0.698163;0.0182512;0.747969;0.114529
parameters;6696;0.894964;0.654629;0.345891;0.382413;0.215049;0.331292
parameters;5864;0.0177851;0.914368;0.78547;0.393451;0.729983;0.831551
parameters;6696;0.877797;0.129609;0.343425;0.94207;0.362191;0.35206
parameters;5864;0.0806552;0.571891;0.776393;0.844201;0.493295;0.817317
parameters;7374;0.642734;0.435375;0.352314;0.349157;0.281545;0.919119
parameters;2111;0.626152;0.74458;0.15754;0.776418;0.251955;0.612058
parameters;6696;0.854603;0.314608;0.608444;0.125922;0.373662;0.133293
parameters;5864;0.261863;0.126031;0.202817;0.750525;0.0709501;0.458914
parameters;2111;0.963244;0.234676;0.197518;0.683946;0.0813265;0.854236
parameters;6023;0.152563;0.120177;0.809124;0.944193;0.0455203;0.0602624
parameters;5864;0.829722;0.141179;0.801168;0.227488;0.399215;0.599194
parameters;5864;0.655206;0.0537268;0.986364;0.812305;0.41358;0.0318384
parameters;6360;0.108049;0.974467;0.867119;0.67108;0.834369;0.238217
parameters;6005;0.716939;0.589708;0.22254;0.227762;0.00157362;0.447814
parameters;2111;0.409766;0.933005;0.0224617;0.513499;0.376501;0.859511
parameters;6696;0.793872;0.609468;0.331804;0.624005;0.653873;0.64439
parameters;5864;0.25912;0.0260003;0.987042;0.207749;0.642325;0.560325
parameters;5864;0.376933;0.120691;0.449107;0.137716;0.5858;0.5426
parameters;2111;0.483601;0.8866;0.0815947;0.362593;0.100809;0.299211
parameters;5864;0.841668;0.913002;0.827927;0.970299;0.81328;0.797872
parameters;5864;0.839796;0.44872;0.642095;0.693926;0.815759;0.468209
parameters;5864;0.193634;0.401555;0.930652;0.467209;0.378445;0.517596
parameters;5864;0.227756;0.899267;0.985847;0.136994;0.458481;0.689134
parameters;5864;0.279015;0.409278;0.739932;0.0312551;0.303932;0.192647
parameters;5864;0.813189;0.274869;0.717761;0.408626;0.785073;0.722293
parameters;5864;0.577059;0.632939;0.798596;0.000275349;0.627795;0.346431
parameters;5864;0.471857;0.492207;0.52962;0.318549;0.857925;0.138002
parameters;5864;0.399142;0.386913;0.846436;0.0561348;0.456879;0.765532
parameters;5864;0.292495;0.961921;1;0.999092;0.741617;0.349783
parameters;6696;0.796585;0.199;0.600734;0.542825;0.251693;0.201617
parameters;5864;0.575624;0.513759;0.747701;0.60802;0.989635;0.79845
parameters;2111;0.554778;0.146671;0.10701;0.523785;0.2463;0.571627
parameters;2111;0.334365;0.678709;0.0693666;0.844641;0.876262;0.332073
parameters;5864;0.1454;0.744075;0.661891;0.402784;0.585027;0.555453
parameters;5864;0.494116;0.614501;0.92483;0.613926;0.256384;0.0396633
parameters;2111;0.620714;0.343489;0.0241668;0.171394;0.610723;0.423845
parameters;6696;0.568438;0.730373;0.373973;0.365644;0.376277;0.0866058
parameters;2111;0.583115;0.418166;0.110807;0.325262;0.685165;0.563984
parameters;5864;0.871871;0.53186;0.974538;0.0602413;0.475344;0.110132
parameters;6742;0.992179;0.549515;0.698705;0.127237;0.474984;0.059347
parameters;5864;0.445107;0.917977;0.439511;0.858511;0.997177;0.549302
parameters;4664;0.124284;0.846325;0.190258;0.664346;0.656273;0.973193
parameters;2111;0.457616;0.159347;0.139185;0.283333;0.972964;0.597956
parameters;5864;0.852208;0.062886;0.925623;0.949394;0.466668;0.282231
parameters;5864;0.460251;0.430824;0.866139;0.198631;0.384766;0.759196
parameters;5864;0.814225;0.672739;0.721585;0.683365;0.313986;0.168483
parameters;4446;0.688042;0.920936;0.165764;0.00381843;0.176306;0.178152
parameters;5864;0.198052;0.668274;0.674452;0.517482;0.323405;0.466967
parameters;5864;0.320824;0.0936437;0.870438;0.445121;0.147775;0.652046
parameters;6742;0.941981;0.88235;0.660927;0.203913;0.170347;0.0160746
parameters;5864;0.165414;0.109083;0.361192;0.561133;0.963839;0.245494
parameters;5864;0.0238609;0.0300402;0.886172;0.886352;0.913224;0.547401
parameters;5864;0.172576;0.487048;0.814419;0.936609;0.583064;0.548907
parameters;6696;0.471753;0.753337;0.332312;0.172459;0.512964;0.380426
parameters;2111;0.828165;0.967038;0.00477785;0.30139;0.454566;0.890453
parameters;5864;0.843532;0.250356;0.733911;0.839556;0.422961;0.708479
parameters;5864;0.405874;0.5263;0.52556;0.0915335;0.403688;0.78213
parameters;6005;0.264789;0.307859;0.184968;0.756626;0.620673;0.645346
parameters;6696;0.327313;0.154232;0.184355;0.455199;0.53318;0.162428
parameters;2111;0.92577;0.409058;0.0311874;0.167285;0.565061;0.985431
parameters;5864;0.140259;0.33357;0.309118;0.354326;0.162868;0.32215
parameters;5864;0.379582;0.641376;0.602311;0.0376828;0.335103;0.0782141
parameters;7374;0.544029;0.491122;0.287871;0.252718;0.43932;0.658614
parameters;5864;0.325579;0.00166435;0.972696;0.10087;0.318377;0.955516
parameters;5864;0.349269;0.165406;0.985489;0.116442;0.041885;0.960956
parameters;2111;0.785281;0.22039;0.101461;0.254563;0.437511;0.243011
parameters;5864;0.282594;0.549228;0.882302;0.851649;0.670468;0.55761
parameters;5864;0.757833;0.901996;0.85338;0.759697;0.23395;0.99829
parameters;5864;0.261283;0.37504;0.299503;0.745522;0.991835;0.766313
parameters;5864;0.42861;0.641665;0.463801;0.102468;0.18188;0.863361
parameters;5864;0.503358;0.930975;0.898036;0.291166;0.629141;0.9754
parameters;2111;0.544049;0.830669;0.0548099;0.189622;0.975294;0.765209
parameters;6696;0.869878;0.0323388;0.518437;0.375437;0.969667;0.193147
parameters;5864;0.228571;0.596947;0.896504;0.549478;0.0847728;0.776984
parameters;2111;0.77109;0.708398;0.0519357;0.883565;0.0716365;0.994661
parameters;5864;0.269917;0.499773;0.687318;0.748435;0.944647;0.689707
parameters;5864;0.911773;0.171227;0.815332;0.282828;0.481877;0.910853
parameters;2111;0.703183;0.399308;0.168436;0.902494;0.210064;0.548365
parameters;5864;0.372777;0.263153;0.806702;0.235834;0.658912;0.335606
parameters;5864;0.522131;0.452883;0.60687;0.667104;0.0217659;0.819205
parameters;5864;0.377316;0.541796;0.9697;0.746284;0.793286;0.758699
parameters;6005;0.453228;0.40675;0.244226;0.70228;0.213819;0.661177
parameters;5864;0.407049;0.276393;0.343149;0.301463;0.688401;0.954292
parameters;5813900;1.00001;1.13154;1.75561;1.45865;1.53277;1.21896
parameters;5813900;1.04704;1.67886;1.6793;1.93469;1.3835;1.51942
parameters;5813900;1.83097;1.03457;1.05346;1.5297;1.67115;1.0077
parameters;5813900;1.38342;1.06684;1.41749;1.68677;1.58898;1.93044
parameters;5813900;1.84617;1.52693;1.09196;1.65392;1.416;1.70119
parameters;5813900;1.91032;1.7622;1.26245;1.04746;1.73608;1.32823
parameters;5813900;1.63264;1.75641;1.99104;1.36534;1.24704;1.98255
parameters;5813900;1.72266;1.75336;1.65152;1.07269;1.63163;1.88471
parameters;5813900;1.27271;1.43641;1.76649;1.47773;1.23777;1.27491
parameters;5813900;1.35926;1.16651;1.48652;1.89766;1.90921;1.06056
parameters;5813900;1.90465;1.50452;1.51629;1.31903;1.98664;1.49398
parameters;5813900;1.26614;1.09073;1.94776;1.07375;1.50071;1.38414
parameters;5813900;1.27708;1.91382;1.52975;1.46445;1.94098;1.05008
parameters;5813900;1.76151;1.7702;1.82782;1.12537;1.01587;1.68846
parameters;5813900;1.86825;1.62954;1.73622;1.72541;1.99946;1.88857
parameters;5813900;1.23319;1.30632;1.35102;1.51327;1.59111;1.84598
parameters;5813900;1.41208;1.84151;1.26932;1.41539;1.5373;1.46792
parameters;5813900;1.28721;1.17833;1.15372;1.57165;1.80241;1.03305
parameters;5813900;1.53445;1.49848;1.95536;1.74829;1.55458;1.89074
parameters;5813900;1.62485;1.84204;1.15977;1.21275;1.71471;1.13043
parameters;5813900;1.09099;1.27459;1.003;1.41429;1.02688;1.70982
parameters;5813900;1.9379;1.23991;1.1809;1.31754;1.88699;1.65206
parameters;5813900;1.15034;1.68135;1.38581;1.38773;1.49974;1.14753
parameters;5813900;1.58719;1.84558;1.59011;1.95541;1.55615;1.14815
parameters;5813900;1.98331;1.40877;1.14182;1.5649;1.25213;1.48851
parameters;5813900;1.46403;1.9611;1.12603;1.19976;1.31925;1.62927
parameters;5813900;1.12671;1.65125;1.62163;1.80307;1.24784;1.47643
parameters;5813900;1.38931;1.20325;1.02838;1.90167;1.4265;1.14202
parameters;5813900;1.94749;1.41031;1.13119;1.88565;1.09217;1.1622
parameters;5813900;1.07106;1.36534;1.25306;1.13511;1.78315;1.45531
parameters;5813900;1.34952;1.4523;1.80894;1.93167;1.65165;1.21525
parameters;5813900;1.67959;1.90892;1.25013;1.86086;1.47126;1.50596
parameters;5813900;1.60039;1.81756;1.75584;1.46224;1.95137;1.63274
parameters;5813900;1.43933;1.8247;1.68898;1.70221;1.98715;1.95441
parameters;5813900;1.85127;1.28932;1.53743;1.51443;1.10343;1.41403
parameters;5813900;1.57672;1.87657;1.44004;1.72975;1.86926;1.71564
parameters;5813900;1.80072;1.70654;1.74172;1.01909;1.88603;1.52499
parameters;5813900;1.46332;1.06519;1.71342;1.48894;1.66768;1.68205
parameters;5813900;1.19955;1.91663;1.86588;1.89002;1.54395;1.13919
parameters;5813900;1.45035;1.98936;1.21553;1.44602;1.31573;1.51466
parameters;5813900;1.8815;1.43973;1.46753;1.80665;1.36516;1.21152
parameters;5813900;1.99912;1.1536;1.63049;1.61635;1.0006;1.00088
parameters;5813900;1.77335;1.72733;1.31918;1.41772;1.68249;1.68056
parameters;5813900;1.20526;1.83642;1.70892;1.82871;1.09455;1.08174
parameters;5813900;1.764;1.62957;1.21385;1.21355;1.08106;1.38882
parameters;5813900;1.95216;1.94755;1.38985;1.26921;1.69217;1.28404
parameters;5813900;1.77687;1.78387;1.42246;1.28216;1.19397;1.01132
parameters;5813900;1.19182;1.98324;1.24405;1.81973;1.13645;1.39814
parameters;5813900;1.60101;1.17688;1.82835;1.15773;1.98794;1.25717
parameters;5813900;1.2336;1.10164;1.21941;1.63472;1.69601;1.79477
parameters;5813900;1.69624;1.75294;1.66952;1.63343;1.05644;1.59822
parameters;5813900;1.22701;1.31878;1.69983;1.11744;1.76257;1.52612
parameters;5813900;1.55391;1.58799;1.32967;1.70299;1.14305;1.16169
parameters;5813900;1.48533;1.86023;1.81327;1.55684;1.739;1.31601
parameters;5813900;1.13533;1.52855;1.31074;1.58812;1.51808;1.43085
parameters;5813900;1.25884;1.37023;1.39302;1.44687;1.4759;1.38783
parameters;5813900;1.27929;1.07826;1.36974;1.25392;1.67178;1.67624
parameters;5813900;1.51394;1.72861;1.72077;1.94475;1.4607;1.94016
parameters;5813900;1.32156;1.46043;1.51715;1.66136;1.40183;1.60564
parameters;5813900;1.9865;1.15039;1.6701;1.34382;1.54171;1.52281
parameters;5813900;1.82924;1.01495;1.27421;1.64298;1.54614;1.91785
parameters;5813900;1.26661;1.97009;1.24673;1.84398;1.69402;1.45575
parameters;5813900;1.8171;1.02208;1.16075;1.70695;1.70783;1.43664
parameters;5813900;1.58242;1.75171;1.99153;1.69568;1.27951;1.75386
parameters;5813900;1.17118;1.00425;1.49569;1.07992;1.16308;1.9033
parameters;5813900;1.78299;1.74668;1.43643;1.00634;1.58479;1.51848
parameters;5813900;1.06685;1.54402;1.38973;1.21583;1.38577;1.62686
parameters;5813900;1.65905;1.70932;1.53866;1.28029;1.81593;1.37191
parameters;5813900;1.6861;1.31017;1.00935;1.1038;1.52096;1.77588
parameters;5813900;1.22069;1.05528;1.07063;1.16027;1.72376;1.29702
parameters;5813900;1.0506;1.4778;1.45716;1.51999;1.44649;1.15031
parameters;5813900;1.28594;1.83368;1.69564;1.57778;1.68116;1.33117
parameters;5813900;1.05748;1.98688;1.54239;1.00166;1.85619;1.02936
parameters;5813900;1.37755;1.48965;1.57617;1.73896;1.67933;1.53627
parameters;5813900;1.03559;1.12251;1.97336;1.18828;1.35132;1.61413
parameters;5813900;1.60761;1.12593;1.55286;1.95403;1.35692;1.8381
parameters;5813900;1.97425;1.25901;1.25153;1.42434;1.81305;1.89791
parameters;5813900;1.24459;1.76062;1.69486;1.45185;1.26362;1.6655
parameters;5813900;1.11657;1.20956;1.11368;1.54697;1.00608;1.17597
parameters;5813900;1.59936;1.43191;1.08251;1.68741;1.37531;1.83621
parameters;5813900;1.12364;1.97335;1.02964;1.08035;1.49424;1.76944
parameters;5813900;1.93403;1.25016;1.35966;1.76911;1.49996;1.74925
parameters;5813900;1.6719;1.68167;1.75677;1.03637;1.23057;1.22167
parameters;5813900;1.5626;1.65262;1.61661;1.37147;1.2248;1.23369
parameters;5813900;1.65301;1.16593;1.7441;1.15976;1.04764;1.66199
parameters;5813900;1.12494;1.94916;1.48418;1.62105;1.91402;1.01794
parameters;5813900;1.59355;1.72187;1.49658;1.05369;1.44163;1.51917
parameters;5813900;1.77194;1.06536;1.44279;1.97718;1.46774;1.32906
parameters;5813900;1.44593;1.74327;1.20534;1.17138;1.37252;1.93973
parameters;5813900;1.96485;1.25496;1.07034;1.12385;1.52634;1.16008
parameters;5813900;1.51771;1.10518;1.84158;1.36856;1.42389;1.32723
parameters;5813900;1.71355;1.57678;1.87188;1.75825;1.8366;1.69979
parameters;5813900;1.38906;1.93524;1.6056;1.36208;1.5395;1.45507
parameters;5813900;1.40169;1.24044;1.08309;1.42158;1.47238;1.28977
parameters;5813900;1.10497;1.21639;1.80202;1.52744;1.66882;1.86364
parameters;5813900;1.24375;1.71156;1.26366;1.38282;1.08101;1.45976
parameters;5813900;1.23287;1.79535;1.49134;1.00323;1.26612;1.66469
parameters;5813900;1.42519;1.18682;1.96348;1.13404;1.79586;1.94604
parameters;5813900;1.17116;1.606;1.0638;1.34749;1.29247;1.50966
